frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
39,6.0840,-1.99688,1.04083,-1.85057,0.007273,0.13636,0.00000,-1.97410,-1.81991,1,1,1,1,8.5310,12.7470
40,0.9500,-1.99254,1.04083,-1.84473,0.007273,0.13637,0.00000,-1.97410,-1.81991,1,1,1,0,8.5310,12.7470
41,3.2480,-1.98820,1.04083,-1.83889,0.007273,0.13636,0.00000,-1.97410,-1.81991,1,1,1,0,8.5310,12.7470
42,2.8220,-1.98387,1.04083,-1.83306,0.007272,0.13636,0.00000,-1.97410,-1.81991,1,1,1,0,8.5310,12.7470
43,2.8530,-1.97953,1.04083,-1.82722,0.007273,0.13636,0.00000,-1.97410,-1.81991,1,1,1,0,8.5310,12.7470
44,2.8240,-1.97519,1.04083,-1.82138,0.007273,0.13636,0.00000,-1.97410,-1.81991,1,1,1,0,8.5310,12.7470
45,15.6100,-1.97085,1.04083,-1.81555,0.007272,0.13636,0.00000,-1.95024,-1.78781,2,2,1,1,8.5310,12.7470
46,1.0330,-1.96608,1.04083,-1.80912,0.008000,0.13636,0.00000,-1.95024,-1.78781,2,2,1,0,8.5310,12.7470
47,3.2820,-1.96131,1.04083,-1.80270,0.008000,0.15000,0.00000,-1.95024,-1.78781,2,2,1,0,8.5310,12.7470
48,2.7950,-1.95653,1.04083,-1.79628,0.008000,0.15000,0.00000,-1.95024,-1.78781,2,2,1,0,8.5310,12.7470
49,3.2060,-1.95176,1.04083,-1.78986,0.008000,0.15000,0.00000,-1.95024,-1.78781,2,2,1,0,8.5310,12.7470
50,5.6570,-1.94699,1.04083,-1.78344,0.008000,0.15000,0.00000,-1.92638,-1.75571,2,2,1,1,8.5310,12.7470
51,1.0390,-1.94222,1.04083,-1.77702,0.008000,0.15000,0.00000,-1.92638,-1.75571,2,2,1,0,8.5310,12.7470
52,3.2440,-1.93745,1.04083,-1.77060,0.008000,0.15000,0.00000,-1.92638,-1.75571,2,2,1,0,8.5310,12.7470
53,2.8610,-1.93267,1.04083,-1.76418,0.008000,0.15000,0.00000,-1.92638,-1.75571,2,2,1,0,8.5310,12.7470
54,2.9010,-1.92790,1.04083,-1.75776,0.008000,0.15000,0.00000,-1.92638,-1.75571,2,2,1,0,8.5310,12.7470
55,5.9600,-1.92313,1.04083,-1.75134,0.008000,0.15000,0.00000,-1.90252,-1.72360,2,2,1,1,8.5310,12.7470
56,0.9990,-1.91836,1.04083,-1.74492,0.008000,0.15000,0.00000,-1.90252,-1.72360,2,2,1,0,8.5310,12.7470
57,3.2230,-1.91359,1.04083,-1.73849,0.007999,0.15000,0.00000,-1.90252,-1.72360,2,2,1,0,8.5310,12.7470
