frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
91,498.0920,2.49794,1.04080,1.68205,0.331315,6.26489,0.00000,2.49794,1.68205,3,3,2,8,231.6100,2.9130
92,533.3380,2.49808,1.04080,1.37746,0.304589,6.21216,0.00000,2.49809,1.36205,3,3,2,8,516.1760,2.9580
93,502.8100,2.49821,1.04080,1.08205,0.295410,5.71106,0.00000,2.49823,1.04205,3,3,2,8,516.1760,2.9580
94,254.8780,2.49835,1.04080,0.75913,0.322919,5.53894,0.00000,2.49837,0.72205,3,3,2,8,482.3910,3.0280
95,504.8450,2.49851,1.04080,0.40205,0.357082,6.05475,0.00000,2.49851,0.40205,3,3,2,8,482.3910,3.0280
96,251.8530,2.49864,1.04080,0.10344,0.298612,6.69525,0.00000,2.49865,0.08205,3,3,2,8,482.3910,3.0280
97,256.8650,2.49877,1.04080,-0.19795,0.301388,5.59900,0.00000,2.49879,-0.23795,3,3,2,8,484.3030,2.9390
98,504.4840,2.49893,1.04080,-0.55795,0.360000,5.65100,0.00000,2.49893,-0.55795,3,3,2,8,484.3030,2.9390
99,256.1190,2.49906,1.04080,-0.85513,0.297183,6.75000,0.00000,2.49907,-0.87795,3,3,2,8,484.3030,2.9390
100,255.5550,2.49919,1.04080,-1.15795,0.302817,5.57220,0.00000,2.49921,-1.19795,3,3,2,8,487.1610,2.9330
101,511.8330,2.49935,1.04080,-1.51795,0.360000,5.67780,0.00000,2.49935,-1.51795,3,3,2,8,487.1610,2.9330
102,249.3580,2.49936,1.04080,-1.69101,0.173056,6.75000,0.00000,2.49936,-1.69045,3,3,2,8,487.1610,2.9330
103,258.3280,2.49939,1.04080,-1.50351,0.187500,5.25000,0.00000,2.49939,-1.46351,3,3,2,8,488.2020,3.0260
104,502.5630,2.49943,1.04080,-1.14351,0.360000,6.00000,0.00000,2.49943,-1.14351,3,3,2,8,488.2020,3.0260
105,255.4880,2.49946,1.04080,-0.85437,0.289139,6.75000,0.00000,2.49946,-0.82351,3,3,2,8,488.2020,3.0260
106,253.6740,2.49949,1.04080,-0.54351,0.310861,5.42133,0.00000,2.49950,-0.50351,3,3,2,8,485.6620,2.8530
107,510.9000,2.49953,1.04080,-0.18351,0.360000,5.82867,0.00000,2.49953,-0.18351,3,3,2,8,485.6620,2.8530
108,248.2160,2.49956,1.04080,0.10760,0.291103,6.75000,0.00000,2.49957,0.13649,3,3,2,8,485.6620,2.8530
109,258.1500,2.49960,1.04080,0.41649,0.308897,5.45819,0.00000,2.49960,0.45649,3,3,2,8,490.1490,3.0720
110,507.7510,2.49963,1.04080,0.77649,0.360000,5.79181,0.00000,2.49963,0.77649,3,3,2,8,490.1490,3.0720
111,251.8870,2.49967,1.04080,1.06630,0.289804,6.75000,0.00000,2.49967,1.09649,3,3,2,8,490.1490,3.0720
112,254.3880,2.49970,1.04080,1.37649,0.310197,5.43378,0.00000,2.49970,1.41649,3,3,2,8,490.6090,2.8450
113,511.4690,2.49974,1.04080,1.73649,0.359999,5.81622,0.00000,2.49974,1.73649,3,3,2,8,490.6090,2.8450
114,252.5180,2.49977,1.04080,2.03458,0.298091,6.75000,0.00000,2.49977,2.05649,3,3,2,8,490.6090,2.8450
115,257.8070,2.49980,1.04080,2.33649,0.301908,5.58923,0.00000,2.49981,2.37649,3,3,2,8,490.7820,2.9850
116,502.5600,2.49984,1.04080,2.69649,0.360000,5.66077,0.00000,2.49984,2.69649,3,3,2,8,490.7820,2.9850
117,252.0810,2.49984,1.04080,2.90162,0.205126,6.75000,0.00000,2.49985,2.90955,3,3,2,8,490.7820,2.9850
118,256.8280,2.49985,1.04080,2.74265,0.158968,5.33093,0.00000,2.49985,2.72205,3,3,2,8,485.6770,3.0270
119,512.0660,2.49986,1.04080,2.44205,0.300601,6.28278,0.00000,2.49986,2.40205,3,3,2,8,485.6770,3.0270
120,245.8570,2.49987,1.04080,2.11857,0.323482,5.63629,0.00000,2.49987,2.08205,3,3,2,8,485.6770,3.0270
121,259.6550,2.49988,1.04080,1.78529,0.333277,6.06531,0.00000,2.49988,1.76205,3,3,2,8,489.1950,3.0030
122,507.8820,2.49988,1.04080,1.48205,0.303241,6.24890,0.00000,2.49988,1.44205,3,3,2,8,489.1950,3.0030
123,252.1960,2.49989,1.04080,1.15626,0.325788,5.68579,0.00000,2.49989,1.12205,3,3,2,8,489.1950,3.0030
124,256.4040,2.49990,1.04080,0.82201,0.334246,6.10852,0.00000,2.49990,0.80205,3,3,2,8,490.8690,3.0440
125,514.3410,2.49991,1.04080,0.52205,0.299965,6.26715,0.00000,2.49991,0.48205,3,3,2,8,490.8690,3.0440
126,246.1620,2.49991,1.04080,0.19048,0.331564,5.62439,0.00000,2.49992,0.16205,3,3,2,8,490.9600,3.0150
127,260.7970,2.49992,1.04080,-0.14356,0.334042,6.21680,0.00000,2.49992,-0.15795,3,3,2,8,490.9600,3.0150
128,503.7710,2.49993,1.04080,-0.43795,0.294394,6.26324,0.00000,2.49993,-0.47795,3,3,2,8,490.9600,3.0150
129,252.0830,2.49994,1.04080,-0.76563,0.327675,5.51990,0.00000,2.49994,-0.79795,3,3,2,8,489.5920,2.9910
130,255.0870,2.49995,1.04080,-1.10047,0.334842,6.14386,0.00000,2.49995,-1.11795,3,3,2,8,489.5920,2.9910
131,513.7330,2.49996,1.04080,-1.39795,0.297484,6.27838,0.00000,2.49996,-1.43795,3,3,2,8,489.5920,2.9910
132,247.9380,2.49996,1.04080,-1.66794,0.269987,5.57776,0.00000,2.49996,-1.68212,3,3,2,8,490.9850,3.0210
133,259.2280,2.49996,1.04080,-1.56146,0.106483,6.16992,0.00000,2.49996,-1.54351,3,3,2,8,490.9850,3.0210
134,491.3420,2.49996,1.04080,-1.22351,0.337948,6.24353,0.00000,2.49996,-1.22351,3,3,2,8,490.9850,3.0210
135,255.7920,2.49997,1.04080,-0.92795,0.295559,6.33655,0.00000,2.49997,-0.90351,3,3,2,8,477.3300,3.2690
136,248.8350,2.49997,1.04080,-0.62351,0.304441,5.54175,0.00000,2.49997,-0.58351,3,3,2,8,477.3300,3.2690
137,518.6240,2.49997,1.04080,-0.26351,0.360000,5.70825,0.00000,2.49997,-0.26351,3,3,2,8,477.3300,3.2690
138,244.9100,2.49997,1.04080,0.03305,0.296554,6.74994,0.00000,2.49997,0.05649,3,3,2,8,494.2200,3.1850
139,262.0710,2.49997,1.04080,0.33649,0.303446,5.56049,0.00000,2.49997,0.37649,3,3,2,8,494.2200,3.1850
140,504.2570,2.49998,1.04080,0.69649,0.360000,5.68951,0.00000,2.49998,0.69649,3,3,2,8,494.2200,3.1850
141,260.2770,2.49998,1.04080,0.97649,0.280000,6.75012,0.00000,2.49998,1.01649,3,3,2,8,489.9790,3.1800
142,248.5560,2.49998,1.04080,1.29649,0.320000,5.25000,0.00000,2.49998,1.33649,3,3,2,8,489.9790,3.1800
143,521.4380,2.49998,1.04080,1.65441,0.357920,6.00000,0.00000,2.49998,1.65649,3,3,2,8,489.9790,3.1800
144,249.3900,2.49998,1.04080,1.94272,0.288306,6.71088,0.00000,2.49998,1.97649,3,3,2,8,498.3030,2.9560
145,258.3920,2.49998,1.04080,2.27437,0.331654,5.40582,0.00000,2.49998,2.29649,3,3,2,8,498.3030,2.9560
146,497.3320,2.49999,1.04080,2.61649,0.342119,6.21851,0.00000,2.49999,2.61649,3,3,2,8,498.3030,2.9560
147,252.6800,2.49999,1.04080,2.87131,0.254818,6.41473,0.00000,2.49999,2.88232,3,3,2,8,479.5150,3.0690
148,252.1510,2.49999,1.04080,2.83732,0.033984,5.62354,0.00000,2.49999,2.80205,3,3,2,8,479.5150,3.0690
149,517.7090,2.49999,1.04080,2.49285,0.344475,5.62646,0.00000,2.49999,2.48205,3,3,2,8,479.5150,3.0690
150,252.1650,2.49999,1.04080,2.20205,0.290802,6.54742,0.00000,2.49999,2.16205,3,3,2,8,496.6190,2.9740
151,256.3420,2.49999,1.04080,1.87065,0.331396,5.45258,0.00000,2.49999,1.84205,3,3,2,8,496.6190,2.9740
152,499.9440,2.49999,1.04080,1.52205,0.348604,6.21368,0.00000,2.49999,1.52205,3,3,2,8,496.6190,2.9740
153,252.2330,2.49999,1.04080,1.22609,0.295955,6.53632,0.00000,2.49999,1.20205,3,3,2,8,482.9500,2.8620
154,252.1910,2.49999,1.04080,0.92205,0.304045,5.54913,0.00000,2.49999,0.88205,3,3,2,8,482.9500,2.8620
155,520.1870,2.49999,1.04080,0.57797,0.344078,5.70074,0.00000,2.49999,0.56205,3,3,2,8,482.9500,2.8620
156,246.5990,2.49999,1.04080,0.28205,0.295922,6.45154,0.00000,2.49999,0.24205,3,3,2,8,497.2140,3.0210
157,256.5830,2.49999,1.04080,-0.03795,0.320000,5.54865,0.00000,2.49999,-0.07795,3,3,2,8,497.2140,3.0210
158,499.3780,2.49999,1.04080,-0.39747,0.359517,5.99994,0.00000,2.49999,-0.39795,3,3,2,8,497.2140,3.0210
159,255.6740,2.49999,1.04080,-0.68710,0.289634,6.74091,0.00000,2.49999,-0.71795,3,3,2,8,481.9670,3.2120
160,252.9020,2.49999,1.04080,-0.99795,0.310850,5.43060,0.00000,2.49999,-1.03795,3,3,2,8,481.9670,3.2120
161,556.3970,2.49999,1.04080,-1.33938,0.341427,5.82849,0.00000,2.49999,-1.35795,4,4,3,8,481.9670,3.2120
162,210.8830,2.50000,1.04080,-1.61628,0.276906,6.40186,0.00000,2.50000,-1.64184,4,4,3,8,498.1510,34.7820
163,259.4730,2.50000,1.04080,-1.64712,0.030833,5.59808,0.00000,2.50000,-1.61878,4,4,3,8,498.1510,34.7820
164,494.4340,2.50000,1.04080,-1.31023,0.336884,6.00012,0.00000,2.50000,-1.30351,4,4,3,8,498.1510,34.7820
165,544.4210,2.50000,1.04080,-1.02351,0.286726,6.62384,0.00000,2.50000,-0.98351,4,4,3,8,521.4260,2.8220
166,250.6870,2.50000,1.04080,-0.70351,0.320000,5.37604,0.00000,2.50000,-0.66351,4,4,3,8,521.4260,2.8220
167,260.0500,2.50000,1.04080,-0.38351,0.320000,6.00012,0.00000,2.50000,-0.34351,4,4,3,8,521.4260,2.8220
168,253.1520,2.50000,1.04080,-0.06070,0.322811,5.99994,0.00000,2.50000,-0.02351,4,4,3,8,236.6790,2.9100
169,748.3050,2.50000,1.04080,0.29277,0.353462,6.05267,0.00000,2.50000,0.29649,4,4,3,8,236.6790,2.9100
170,245.7140,2.50000,1.04080,0.57649,0.283726,6.62756,0.00000,2.50000,0.61649,4,4,3,8,724.8620,3.1290
171,256.3110,2.50000,1.04080,0.90500,0.328507,5.31982,0.00000,2.50000,0.93649,4,4,3,8,724.8620,3.1290
172,516.1000,2.50000,1.04080,1.21649,0.311493,6.15942,0.00000,2.50000,1.25649,4,4,3,8,724.8620,3.1290
173,252.2590,2.50000,1.04080,1.54623,0.329738,5.84058,0.00000,2.50000,1.57649,4,4,3,8,498.2530,3.0840
174,253.1090,2.50000,1.04080,1.87790,0.331666,6.18250,0.00000,2.50000,1.89649,4,4,3,8,498.2530,3.0840
175,502.6400,2.50000,1.04080,2.19982,0.321924,6.21875,0.00000,2.50000,2.21649,4,4,3,8,498.2530,3.0840
176,251.8990,2.50000,1.04080,2.49649,0.296671,6.03613,0.00000,2.50000,2.53649,4,4,3,8,480.9810,3.0580
177,255.7160,2.50000,1.04080,2.80914,0.312647,5.56262,0.00000,2.50000,2.83482,4,4,3,8,480.9810,3.0580
178,515.1440,2.50000,1.04080,2.88705,0.077909,6.08948,0.00000,2.50000,2.86566,4,4,3,8,480.9810,3.0580
179,251.9730,2.50000,1.04080,2.59602,0.291024,5.91040,0.00000,2.50000,2.56205,4,4,3,8,498.1250,2.9880
180,253.1550,2.50000,1.04080,2.26549,0.330538,6.11304,0.00000,2.50000,2.24205,4,4,3,8,498.1250,2.9880
181,505.6440,2.50000,1.04080,1.92205,0.343437,6.19751,0.00000,2.50000,1.92205,4,4,3,8,498.1250,2.9880
182,245.6980,2.50000,1.04080,1.64205,0.279999,6.43945,0.00000,2.50000,1.60205,4,4,3,8,481.9200,3.1010
183,256.7930,2.50000,1.04080,1.32205,0.320000,5.25000,0.00000,2.50000,1.28205,4,4,3,8,481.9200,3.1010
184,515.3010,2.50000,1.04080,0.96824,0.353805,6.00000,0.00000,2.50000,0.96205,4,4,3,8,481.9200,3.1010
185,252.3790,2.50000,1.04080,0.68205,0.286195,6.63391,0.00000,2.50000,0.64205,4,4,3,8,498.3670,2.9720
186,251.1650,2.50000,1.04080,0.36055,0.321495,5.36621,0.00000,2.50000,0.32205,4,4,3,8,498.3670,2.9720
187,503.2970,2.50000,1.04080,0.00205,0.358505,6.02795,0.00000,2.50000,0.00205,4,4,3,8,498.3670,2.9720
188,253.6590,2.50000,1.04080,-0.29607,0.298122,6.72205,0.00000,2.50000,-0.31795,4,4,3,8,483.1310,3.0970
189,257.8570,2.50000,1.04080,-0.59795,0.301878,5.58972,0.00000,2.50000,-0.63795,4,4,3,8,483.1310,3.0970
190,249.2230,2.50000,1.04080,-0.91795,0.320000,5.66028,0.00000,2.50000,-0.95795,4,4,3,8,483.1310,3.0970
191,257.7990,2.50000,1.04080,-1.25795,0.340000,6.00000,0.00000,2.50000,-1.27795,4,4,3,8,237.6900,3.0010
192,505.0910,2.50000,1.04080,-1.57572,0.317769,6.37500,0.00000,2.50000,-1.58712,4,4,3,8,237.6900,3.0010
193,264.4630,2.50000,1.04080,-1.68295,0.107231,6.11414,0.00000,2.50000,-1.66851,4,4,3,8,237.6900,3.0010
194,245.7010,2.50000,1.04080,-1.41328,0.269675,5.51074,0.00000,2.50000,-1.38351,4,4,3,8,487.8180,2.9470
195,517.2070,2.50000,1.04080,-1.07775,0.335527,6.19189,0.00000,2.50000,-1.06351,4,4,3,8,487.8180,2.9470
196,242.6260,2.50000,1.04080,-0.78351,0.294241,6.29114,0.00000,2.50000,-0.74351,4,4,3,8,487.8180,2.9470
197,268.5660,2.50000,1.04080,-0.45521,0.328295,5.51697,0.00000,2.50000,-0.42351,4,4,3,8,487.4020,2.9160
198,495.8170,2.50000,1.04080,-0.11492,0.340294,6.15552,0.00000,2.50000,-0.10351,4,4,3,8,487.4020,2.9160
199,264.6960,2.50000,1.04080,0.17649,0.291411,6.38062,0.00000,2.50000,0.21649,4,4,3,8,487.4020,2.9160
200,244.7230,2.50000,1.04080,0.50858,0.332090,5.46387,0.00000,2.50000,0.53649,4,4,3,8,487.8950,3.0170
201,517.8460,2.50000,1.04080,0.84459,0.336008,6.22681,0.00000,2.50000,0.85649,4,4,3,8,487.8950,3.0170
202,240.1710,2.50000,1.04080,1.13649,0.291902,6.30017,0.00000,2.50000,1.17649,4,4,3,8,487.8950,3.0170
203,258.2060,2.50000,1.04080,1.46282,0.326327,5.47314,0.00000,2.50000,1.49649,4,4,3,8,488.0790,3.0160
204,493.7240,2.50000,1.04080,1.81189,0.349068,6.11853,0.00000,2.50000,1.81649,4,4,3,8,488.0790,3.0160
205,556.0610,2.50000,1.04080,2.09649,0.284603,6.54504,0.00000,2.50000,2.13649,4,4,3,8,488.0790,3.0160
206,491.0000,2.50000,1.04080,2.41649,0.320000,5.33643,0.00000,2.50000,2.45649,4,4,3,8,535.4600,2.9910
207,254.3050,2.50000,1.04080,2.73649,0.320000,6.00000,0.00000,2.50000,2.77288,4,4,3,8,535.4600,2.9910
