frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
39,0.8640,-1.89240,1.04083,-1.71000,0.009478,0.22176,0.00000,-1.87866,-1.69150,2,2,1,0,8.7440,13.1900
40,3.0950,-1.88799,1.04083,-1.70405,0.007402,0.17770,0.00000,-1.87866,-1.69150,2,2,1,0,8.7440,13.1900
41,2.8320,-1.88396,1.04083,-1.69864,0.006751,0.13878,0.00000,-1.87866,-1.69150,2,2,1,0,8.7440,13.1900
42,2.8840,-1.87987,1.04083,-1.69313,0.006857,0.12659,0.00000,-1.87866,-1.69150,2,2,1,0,8.7440,13.1900
43,5.9330,-1.87584,1.04083,-1.68770,0.006763,0.12856,0.00000,-1.85480,-1.65939,2,2,1,1,8.7440,13.1900
44,0.9540,-1.86995,1.04083,-1.67978,0.009876,0.12681,0.00000,-1.85480,-1.65939,2,2,1,0,8.7440,13.1900
45,3.1790,-1.86544,1.04083,-1.67372,0.007553,0.18517,0.00000,-1.85480,-1.65939,2,2,1,0,8.7440,13.1900
46,2.8550,-1.86138,1.04083,-1.66826,0.006802,0.14161,0.00000,-1.85480,-1.65939,2,2,1,0,8.7440,13.1900
47,2.8160,-1.85734,1.04083,-1.66282,0.006774,0.12753,0.00000,-1.85480,-1.65939,2,2,1,0,8.7440,13.1900
48,5.9830,-1.85331,1.04083,-1.65739,0.006766,0.12704,0.00000,-1.83094,-1.62729,2,2,1,1,8.7440,13.1900
49,0.9180,-1.84853,1.04083,-1.65097,0.008000,0.12685,0.00000,-1.83094,-1.62729,2,2,1,0,8.7440,13.1900
50,3.2070,-1.84376,1.04083,-1.64455,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.7440,13.1900
51,2.8160,-1.83899,1.04083,-1.63813,0.008000,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.7440,13.1900
52,2.8080,-1.83483,1.04083,-1.63253,0.006975,0.15000,0.00000,-1.83094,-1.62729,2,2,1,0,8.7440,13.1900
53,6.0700,-1.83080,1.04083,-1.62710,0.006763,0.13077,0.00000,-1.80708,-1.59518,2,2,1,1,8.7440,13.1900
54,0.9160,-1.82602,1.04083,-1.62068,0.008000,0.12681,0.00000,-1.80708,-1.59518,2,2,1,0,8.7440,13.1900
55,3.2730,-1.82125,1.04083,-1.61426,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.7440,13.1900
56,2.7780,-1.81648,1.04083,-1.60784,0.008000,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.7440,13.1900
57,2.8230,-1.81212,1.04083,-1.60198,0.007301,0.15000,0.00000,-1.80708,-1.59518,2,2,1,0,8.7440,13.1900
58,2.8030,-1.80810,1.04083,-1.59656,0.006753,0.13689,0.00000,-1.80708,-1.59518,2,2,1,0,8.7440,13.1900
59,6.3070,-1.80406,1.04083,-1.59112,0.006773,0.12663,0.00000,-1.78322,-1.56308,2,2,1,1,8.7440,13.1900
60,0.9980,-1.79972,1.04083,-1.58529,0.007273,0.12699,0.00000,-1.78322,-1.56308,2,2,1,0,8.7440,13.1900
61,3.2880,-1.79538,1.04083,-1.57945,0.007273,0.13636,0.00000,-1.78322,-1.56308,2,2,1,0,8.7440,13.1900
62,2.8080,-1.79104,1.04083,-1.57361,0.007273,0.13636,0.00000,-1.78322,-1.56308,2,2,1,0,8.7440,13.1900
63,2.7780,-1.78670,1.04083,-1.56777,0.007273,0.13636,0.00000,-1.78322,-1.56308,2,2,1,0,8.7440,13.1900
64,7.4490,-1.78236,1.04083,-1.56194,0.007273,0.13636,0.00000,-1.75935,-1.53098,2,2,1,1,8.7440,13.1900
65,0.9680,-1.77803,1.04083,-1.55610,0.007273,0.13637,0.00000,-1.75935,-1.53098,2,2,1,0,8.7440,13.1900
66,3.1330,-1.77369,1.04083,-1.55026,0.007273,0.13636,0.00000,-1.75935,-1.53098,2,2,1,0,8.7440,13.1900
67,2.8360,-1.76935,1.04083,-1.54443,0.007273,0.13636,0.00000,-1.75935,-1.53098,2,2,1,0,8.7440,13.1900
68,2.8120,-1.76501,1.04083,-1.53859,0.007273,0.13636,0.00000,-1.75935,-1.53098,2,2,1,0,8.7440,13.1900
69,2.8210,-1.76067,1.04083,-1.53275,0.007273,0.13636,0.00000,-1.75935,-1.53098,2,2,1,0,8.7440,13.1900
70,5.9630,-1.75634,1.04083,-1.52691,0.007273,0.13636,0.00000,-1.73549,-1.49887,2,2,1,1,8.7440,13.1900
71,0.9140,-1.75200,1.04083,-1.52108,0.007273,0.13636,0.00000,-1.73549,-1.49887,2,2,1,0,8.7440,13.1900
