frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
61,16.6540,-0.39850,1.04085,0.22063,0.063333,0.75000,0.00000,-0.36696,0.26392
62,17.9950,-0.36119,1.04085,0.27186,0.063369,0.75000,0.00000,-0.32968,0.31512
63,17.4510,-0.32385,1.04085,0.32311,0.063411,0.75042,0.00000,-0.29239,0.36631
64,15.3570,-0.28657,1.04085,0.37430,0.063333,0.75092,0.00000,-0.25510,0.41750
65,16.1840,-0.24923,1.04085,0.42556,0.063416,0.75000,0.00000,-0.21781,0.46870
66,16.5090,-0.21194,1.04085,0.47676,0.063333,0.75098,0.00000,-0.18052,0.51989
67,16.7260,-0.17462,1.04085,0.52799,0.063385,0.75000,0.00000,-0.14324,0.57108
68,19.4160,-0.13097,1.04085,0.58792,0.074142,0.75061,0.00000,-0.10595,0.62228
69,14.2500,-0.09368,1.04085,0.63911,0.063333,0.87799,0.00000,-0.06866,0.67347
70,16.6460,-0.05639,1.04085,0.69031,0.063333,0.75000,0.00000,-0.03137,0.72466
71,16.6470,-0.01911,1.04085,0.74150,0.063333,0.75000,0.00000,0.00592,0.77585
72,16.6770,0.01818,1.04085,0.79269,0.063333,0.75000,0.00000,0.04320,0.82705
73,16.0640,0.05547,1.04085,0.84389,0.063333,0.75001,0.00000,0.08049,0.87824
74,19.4350,0.09276,1.04085,0.89508,0.063333,0.75000,0.00000,0.11778,0.92943
75,17.0110,0.13005,1.04085,0.94627,0.063333,0.75000,0.00000,0.15507,0.98063
76,14.2280,0.16733,1.04085,0.99746,0.063333,0.75000,0.00000,0.19236,1.03182
77,17.2590,0.20462,1.04085,1.04866,0.063333,0.75000,0.00000,0.22964,1.08301
78,16.6300,0.24191,1.04085,1.09985,0.063334,0.75000,0.00000,0.26693,1.13420
79,16.3610,0.27920,1.04085,1.15104,0.063334,0.75000,0.00000,0.30422,1.18540
80,16.4360,0.31648,1.04085,1.20224,0.063333,0.75000,0.00000,0.34151,1.23659
