frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
62,16.6800,-0.10595,1.04083,0.62228,0.063333,0.75000,0.00000,-0.10595,0.62228
63,17.1740,-0.06866,1.04083,0.67347,0.063333,0.75000,0.00000,-0.06866,0.67347
64,15.9780,-0.03137,1.04083,0.72466,0.063333,0.75000,0.00000,-0.03137,0.72466
65,17.0160,0.00592,1.04083,0.77585,0.063333,0.75000,0.00000,0.00592,0.77585
66,16.6660,0.04320,1.04083,0.82705,0.063333,0.75000,0.00000,0.04320,0.82705
67,16.6690,0.08049,1.04083,0.87824,0.063333,0.75000,0.00000,0.08049,0.87824
68,16.7600,0.11778,1.04083,0.92943,0.063333,0.75000,0.00000,0.11778,0.92943
69,16.1440,0.15507,1.04083,0.98063,0.063333,0.75000,0.00000,0.15507,0.98063
70,17.0240,0.19236,1.04083,1.03182,0.063333,0.75000,0.00000,0.19236,1.03182
71,21.8090,0.22964,1.04083,1.08301,0.063333,0.75000,0.00000,0.22964,1.08301
72,11.5320,0.26693,1.04083,1.13421,0.063333,0.75000,0.00000,0.26693,1.13421
73,16.6570,0.30422,1.04083,1.18540,0.063333,0.75000,0.00000,0.30422,1.18540
74,16.9590,0.34151,1.04083,1.23659,0.063333,0.75000,0.00000,0.34151,1.23659
75,16.4990,0.37880,1.04083,1.28778,0.063333,0.74999,0.00000,0.37880,1.28778
76,16.7770,0.41608,1.04083,1.33897,0.063327,0.75000,0.00000,0.41608,1.33897
77,16.2170,0.45337,1.04083,1.39016,0.063333,0.75000,0.00000,0.45337,1.39016
78,17.0580,0.49066,1.04083,1.44136,0.063333,0.75000,0.00000,0.49066,1.44136
79,16.7580,0.52795,1.04083,1.49255,0.063333,0.75000,0.00000,0.52795,1.49255
80,16.6540,0.56523,1.04083,1.54374,0.063333,0.75001,0.00000,0.56523,1.54374
81,16.7500,0.60252,1.04083,1.59494,0.063333,0.75000,0.00000,0.60252,1.59494
82,16.6280,0.63981,1.04083,1.64613,0.063333,0.74999,0.00000,0.63981,1.64613
83,17.4460,0.67710,1.04083,1.69732,0.063333,0.75000,0.00000,0.67710,1.69732
84,21.2610,0.71439,1.04083,1.74851,0.063333,0.75000,0.00000,0.71439,1.74851
85,11.3760,0.75167,1.04083,1.79971,0.063333,0.75000,0.00000,0.75167,1.79971
86,16.6070,0.78896,1.04083,1.85090,0.063333,0.75000,0.00000,0.78896,1.85090
87,16.6790,0.82625,1.04083,1.90209,0.063333,0.75000,0.00000,0.82625,1.90209
88,16.9780,0.86354,1.04083,1.95329,0.063333,0.75001,0.00000,0.86354,1.95329
89,16.3900,0.90083,1.04083,2.00448,0.063333,0.75000,0.00000,0.90083,2.00448
90,16.9860,0.93811,1.04083,2.05567,0.063333,0.74999,0.00000,0.93811,2.05567
91,16.4420,0.97540,1.04083,2.10687,0.063333,0.75000,0.00000,0.97540,2.10687
92,16.7750,1.01269,1.04083,2.15806,0.063333,0.75000,0.00000,1.01269,2.15806
93,16.2290,1.04998,1.04083,2.20925,0.063333,0.75000,0.00000,1.04998,2.20925
94,16.9980,1.08727,1.04083,2.26044,0.063333,0.75000,0.00000,1.08727,2.26044
95,16.9910,1.12455,1.04083,2.31164,0.063333,0.75001,0.00000,1.12455,2.31164
96,16.4990,1.16184,1.04083,2.36283,0.063333,0.75000,0.00000,1.16184,2.36283
97,22.0180,1.19913,1.04083,2.41402,0.063333,0.74999,0.00000,1.19913,2.41402
98,11.1100,1.23642,1.04083,2.46522,0.063333,0.75000,0.00000,1.23642,2.46522
99,16.6890,1.27371,1.04083,2.51641,0.063333,0.75000,0.00000,1.27371,2.51641
100,16.4850,1.31099,1.04083,2.56760,0.063333,0.75000,0.00000,1.31099,2.56760
101,16.6700,1.34828,1.04083,2.61880,0.063333,0.75000,0.00000,1.34828,2.61880
102,17.0280,1.38557,1.04083,2.66999,0.063333,0.75000,0.00000,1.38557,2.66999
103,16.5810,1.42286,1.04083,2.72118,0.063333,0.75001,0.00000,1.42286,2.72118
104,16.6110,1.46014,1.04083,2.77237,0.063333,0.75000,0.00000,1.46014,2.77237
105,16.1380,1.49743,1.04083,2.82357,0.063333,0.74999,0.00000,1.49743,2.82357
106,16.5830,1.53472,1.04083,2.87476,0.063333,0.75000,0.00000,1.53472,2.87476
107,16.8600,1.57201,1.04083,2.92595,0.063333,0.75000,0.00000,1.57201,2.92595
108,16.5760,1.60930,1.04083,2.97715,0.063333,0.75001,0.00000,1.60930,2.97715
109,17.0660,1.64658,1.04083,3.02834,0.063333,0.75000,0.00000,1.64658,3.02834
110,18.2700,1.68026,1.04083,3.07592,0.058294,0.75000,0.00000,1.68026,3.07592
111,15.1150,1.71033,1.04083,3.11989,0.053267,0.75000,0.00000,1.71033,3.11989
112,15.9420,1.73678,1.04083,3.16025,0.048257,0.74999,0.00000,1.73678,3.16025
113,16.9010,1.75963,1.04083,3.19700,0.043270,0.75000,0.00000,1.75963,3.19700
114,17.2360,1.77886,1.04083,3.23014,0.038314,0.75000,0.00000,1.77886,3.23014
115,16.3480,1.79448,1.04083,3.25966,0.033404,0.75000,0.00000,1.79448,3.25966
116,16.6470,1.80649,1.04083,3.28558,0.028563,0.75000,0.00000,1.80649,3.28558
117,16.6140,1.81489,1.04083,3.30788,0.023833,0.75000,0.00000,1.81489,3.30788
118,16.8240,1.81968,1.04083,3.32658,0.019296,0.75000,0.00000,1.81968,3.32658
