frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
61,16.6190,-0.47883,1.04085,0.11035,0.063333,0.75000,0.00000,-0.47883,0.11035
62,16.7600,-0.44154,1.04085,0.16154,0.063333,0.75000,0.00000,-0.44154,0.16154
63,16.5880,-0.40425,1.04085,0.21273,0.063333,0.75000,0.00000,-0.40425,0.21273
64,17.2860,-0.36696,1.04085,0.26392,0.063333,0.75000,0.00000,-0.36696,0.26392
65,17.1390,-0.32968,1.04085,0.31512,0.063333,0.75000,0.00000,-0.32968,0.31512
66,16.7570,-0.29239,1.04085,0.36631,0.063333,0.75000,0.00000,-0.29239,0.36631
67,16.2840,-0.25510,1.04085,0.41750,0.063333,0.75000,0.00000,-0.25510,0.41750
68,17.1090,-0.21781,1.04085,0.46870,0.063333,0.75000,0.00000,-0.21781,0.46870
69,16.6970,-0.18052,1.04085,0.51989,0.063333,0.75000,0.00000,-0.18052,0.51989
70,21.5580,-0.14324,1.04085,0.57108,0.063333,0.75000,0.00000,-0.14324,0.57108
71,11.7690,-0.10595,1.04085,0.62228,0.063333,0.75000,0.00000,-0.10595,0.62228
72,16.6540,-0.06866,1.04085,0.67347,0.063333,0.75000,0.00000,-0.06866,0.67347
73,16.9420,-0.03137,1.04085,0.72466,0.063333,0.74999,0.00000,-0.03137,0.72466
74,16.5030,0.00592,1.04085,0.77585,0.063333,0.75001,0.00000,0.00592,0.77585
75,16.5390,0.04320,1.04085,0.82705,0.063333,0.75000,0.00000,0.04320,0.82705
76,16.7460,0.08049,1.04085,0.87824,0.063333,0.75000,0.00000,0.08049,0.87824
77,16.5660,0.11778,1.04085,0.92943,0.063333,0.75000,0.00000,0.11778,0.92943
78,16.7480,0.15507,1.04085,0.98063,0.063333,0.75000,0.00000,0.15507,0.98063
79,16.5810,0.19236,1.04085,1.03182,0.063333,0.75000,0.00000,0.19236,1.03182
80,17.0360,0.22964,1.04085,1.08301,0.063333,0.75000,0.00000,0.22964,1.08301
81,16.2980,0.26693,1.04085,1.13420,0.063333,0.75000,0.00000,0.26693,1.13420
82,16.8310,0.30422,1.04085,1.18540,0.063333,0.75000,0.00000,0.30422,1.18540
83,21.7830,0.34151,1.04085,1.23659,0.063333,0.75000,0.00000,0.34151,1.23659
84,11.4440,0.37880,1.04085,1.28778,0.063333,0.75000,0.00000,0.37880,1.28778
85,16.7100,0.41608,1.04085,1.33898,0.063333,0.75000,0.00000,0.41608,1.33898
