frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
249,16.9110,0.64007,1.04083,1.64673,0.063333,0.74998,0.00000,0.64007,1.64673
250,17.0930,0.67736,1.04083,1.69792,0.063333,0.75002,0.00000,0.67736,1.69792
251,17.9240,0.71465,1.04083,1.74912,0.063333,0.74998,0.00000,0.71465,1.74912
252,14.9960,0.75194,1.04083,1.80031,0.063333,0.75000,0.00000,0.75194,1.80031
253,16.4470,0.78923,1.04083,1.85150,0.063333,0.75002,0.00000,0.78923,1.85150
254,17.1590,0.82652,1.04083,1.90269,0.063333,0.74997,0.00000,0.82652,1.90269
255,16.5190,0.86381,1.04083,1.95388,0.063333,0.75002,0.00000,0.86381,1.95388
256,17.0170,0.90110,1.04083,2.00507,0.063333,0.75002,0.00000,0.90110,2.00507
257,16.4650,0.93839,1.04083,2.05626,0.063333,0.74997,0.00000,0.93839,2.05626
258,16.3820,0.97568,1.04083,2.10746,0.063333,0.75002,0.00000,0.97568,2.10746
259,16.5140,1.01298,1.04083,2.15865,0.063333,0.74998,0.00000,1.01298,2.15865
260,16.9160,1.05027,1.04083,2.20984,0.063333,0.75000,0.00000,1.05027,2.20984
261,16.6140,1.08756,1.04083,2.26103,0.063333,0.75005,0.00000,1.08756,2.26103
262,16.5170,1.12485,1.04083,2.31222,0.063333,0.74998,0.00000,1.12485,2.31222
263,16.7830,1.16214,1.04083,2.36341,0.063333,0.75000,0.00000,1.16214,2.36341
264,18.9350,1.19943,1.04083,2.41460,0.063333,0.74998,0.00000,1.19943,2.41460
265,14.5300,1.23672,1.04083,2.46579,0.063333,0.75002,0.00000,1.23672,2.46579
266,16.4850,1.27401,1.04083,2.51699,0.063333,0.74998,0.00000,1.27401,2.51699
267,16.6660,1.31130,1.04083,2.56818,0.063333,0.75000,0.00000,1.31130,2.56818
268,16.8440,1.34859,1.04083,2.61937,0.063333,0.75002,0.00000,1.34859,2.61937
269,16.6110,1.38588,1.04083,2.67056,0.063333,0.74998,0.00000,1.38588,2.67056
270,16.7250,1.42317,1.04083,2.72175,0.063333,0.75000,0.00000,1.42317,2.72175
271,16.9070,1.46046,1.04083,2.77294,0.063333,0.75002,0.00000,1.46046,2.77294
